27144651,1414435611730,31264306148000,-0.5695787072181702,-0.8747590184211731,-0.04978552088141441
27144651,1414435611738,31264317654000,-0.6266946196556091,-1.0983357429504395,-0.12553280591964722
27144651,1414435611747,31264326137000,-0.6410499215126038,-1.2534955739974976,-0.22388212382793427
27144651,1414435611758,31264337856000,-0.6117284297943115,-1.3103060722351074,-0.32100966572761536
27144651,1414435611768,31264347164000,-0.5628591775894165,-1.3093897104263306,-0.403781920671463
27144651,1414435611777,31264357662000,-0.5350648164749146,-1.3011430501937866,-0.4401283860206604
27144651,1414435611787,31264366176000,-0.4813086986541748,-1.2889257669448853,-0.5061018466949463
27144651,1414435611798,31264377682000,-0.46420449018478394,-1.2507466077804565,-0.5720753073692322
27144651,1414435611807,31264386196000,-0.4926097095012665,-1.2415837049484253,-0.6850854158401489
27144651,1414435611818,31264397732000,-0.5121573805809021,-1.2531901597976685,-0.8292495608329773
27144651,1414435611829,31264407101000,-0.5051324367523193,-1.2602150440216064,-0.8732318878173828
27144651,1414435611839,31264417721000,-0.49994009733200073,-1.2544118165969849,-0.8579602837562561
27144651,1414435611848,31264426296000,-0.48833367228507996,-1.2431108951568604,-0.8100073337554932
27144651,1414435611859,31264437771000,-0.487722784280777,-1.217149019241333,-0.7562512159347534
27144651,1414435611868,31264446285000,-0.5075758695602417,-1.1588114500045776,-0.6753115653991699
27144651,1414435611879,31264457851000,-0.5115464925765991,-0.9862419366836548,-0.5283984541893005
27144651,1414435611889,31264467190000,-0.47978153824806213,-0.7452555894851685,-0.3295617997646332
27144651,1414435611899,31264477810000,-0.40311795473098755,-0.5619960427284241,-0.13011430203914642
27144651,1414435611910,31264486355000,-0.3438640236854553,-0.46242499351501465,-0.04337143525481224
27144651,1414435611919,31264497829000,-0.1838173270225525,-0.4233296513557434,0.0907134860754013
27144651,1414435611926,31264506313000,0.15338030457496643,-0.31001412868499756,0.1472185254096985
27144651,1414435611939,31264518062000,0.6335204243659973,-0.1612684428691864,0.09957103431224823
27144651,1414435611948,31264527218000,0.9261248111724854,-0.2611449062824249,-0.05955936387181282
27144651,1414435611960,31264537838000,0.9136021137237549,-0.609948992729187,-0.24190263450145721
27144651,1414435611967,31264546383000,0.8149473667144775,-0.9214902520179749,-0.3136793076992035
27144651,1414435611979,31264557857000,0.499740868806839,-1.0115928649902344,-0.41202861070632935
27144651,1414435611986,31264566372000,0.11733924597501755,-1.0314459800720215,-0.4450153112411499
27144651,1414435611997,31264577907000,-0.2528451085090637,-0.9355401396751404,-0.4196644127368927
27144652,1414435612013,31264589291000,-0.5708004236221313,-0.8695666790008545,-0.3735440969467163
27144652,1414435612019,31264597927000,-0.8068998456001282,-0.8491026759147644,-0.3484986126422882
27144652,1414435612029,31264606441000,-0.9260185956954956,-0.8497135639190674,-0.36132678389549255
27144652,1414435612042,31264617916000,-0.9409847855567932,-0.8701775670051575,-0.3802635967731476
27144652,1414435612049,31264626461000,-0.9061654806137085,-0.9007208347320557,-0.4291328191757202
27144652,1414435612060,31264637966000,-0.8249203562736511,-1.0345003604888916,-0.4639521539211273
27144652,1414435612069,31264648281000,-0.7329851388931274,-1.2327260971069336,-0.49144110083580017
27144652,1414435612078,31264657925000,-0.6459368467330933,-1.4153748750686646,-0.5088507533073425
27144652,1414435612087,31264666469000,-0.5588885545730591,-1.5366315841674805,-0.5064073204994202
27144652,1414435612099,31264677975000,-0.5188769102096558,-1.5512923002243042,-0.49754974246025085
27144652,1414435612108,31264686489000,-0.45351433753967285,-1.522887110710144,-0.4587598145008087
27144652,1414435612121,31264698208000,-0.3948712646961212,-1.4297301769256592,-0.39309176802635193
27144652,1414435612130,31264708431000,-0.33317387104034424,-1.2999212741851807,-0.3200933635234833
27144652,1414435612140,31264718197000,-0.2748362421989441,-1.1407908201217651,-0.2541199326515198
27144652,1414435612148,31264726589000,-0.23604631423950195,-0.9318749308586121,-0.197004035115242
27144652,1414435612160,31264738247000,-0.2336028516292572,-0.6850854158401489,-0.16493362188339233
27144652,1414435612168,31264746609000,-0.2528451085090637,-0.4642575979232788,-0.16065756976604462
27144652,1414435612199,31264758999000,-0.31790223717689514,-0.3747658431529999,-0.15363261103630066
27144652,1414435612201,31264767696000,-0.3759344518184662,-0.24862217903137207,-0.12767083942890167
27144652,1414435612204,31264778042000,-0.4006744921207428,-0.1918117105960846,-0.0653625875711441
27144652,1414435612208,31264786587000,-0.3090446889400482,-0.15210546553134918,0.026572637259960175
27144652,1414435612219,31264798092000,0.08649054914712906,0.020769402384757996,0.06475171446800232
27144652,1414435612226,31264806576000,0.367183119058609,0.3341432809829712,0.06444628536701202
27144652,1414435612240,31264818111000,0.8534318804740906,0.388815701007843,0.0656680166721344
27144652,1414435612250,31264827297000,1.0928910970687866,0.2180788666009903,0.06872233748435974
27144652,1414435612262,31264838131000,1.0794520378112793,-0.02779439091682434,0.03726277872920036
27144652,1414435612267,31264846676000,0.8271646499633789,-0.2061670422554016,-0.021991152316331863
27144652,1414435612277,31264858120000,0.3928394615650177,-0.3090978264808655,-0.04306599870324135
27144652,1414435612288,31264866665000,-0.09676902741193771,-0.3194825351238251,0.029016098007559776
27144652,1414435612304,31264878414000,-0.3185131251811981,-0.19853122532367706,0.09224064648151398
27144652,1414435612313,31264889583000,-0.6569324135780334,-0.095600426197052,0.23609940707683563
27144652,1414435612319,31264898189000,-0.8371376991271973,0.09010259807109833,0.3439171314239502
27144652,1414435612327,31264906704000,-0.8789819478988647,0.15882493555545807,0.3625485301017761
27144652,1414435612339,31264918178000,-0.8029292225837708,0.2031126767396927,0.33567047119140625
27144652,1414435612346,31264926723000,-0.6383010745048523,0.3145955801010132,0.3191770911216736
27144652,1414435612360,31264938259000,-0.5320104956626892,0.46639561653137207,0.3243694603443146
27144652,1414435612369,31264948604000,-0.2949948012828827,0.5372560024261475,0.36132681369781494
27144652,1414435612379,31264958248000,-0.04606721177697182,0.6343835592269897,0.40622541308403015
27144652,1414435612387,31264966762000,0.1958354115486145,0.6863070726394653,0.4407392740249634
27144652,1414435612399,31264978268000,0.4041404724121094,0.7388415336608887,0.4740314483642578
27144652,1414435612406,31264986782000,0.571212112903595,0.8139778971672058,0.5299255847930908
27144652,1414435612419,31264998318000,0.6842222213745117,0.9318749308586121,0.5971207618713379
27144652,1414435612430,31265009304000,0.723317563533783,1.071763038635254,0.6246097087860107
27144652,1414435612439,31265018307000,0.7731031179428101,1.1340712308883667,0.6414085030555725
27144652,1414435612446,31265026821000,0.7593586444854736,1.2202032804489136,0.5791002511978149
27144652,1414435612459,31265038357000,0.6704777479171753,1.2434161901474,0.45784351229667664
27144652,1414435612466,31265046841000,0.5290624499320984,1.19607412815094,0.32498031854629517
27144652,1414435612480,31265058590000,0.3616853356361389,1.0992519855499268,0.2431243658065796
27144652,1414435612490,31265069332000,0.2868543267250061,1.00365149974823,0.2382374405860901
27144652,1414435612499,31265078365000,0.17934206128120422,0.9633345007896423,0.28588494658470154
27144652,1414435612508,31265086910000,0.13108369708061218,0.8872817158699036,0.35185837745666504
27144652,1414435612524,31265098385000,0.12436418980360031,0.8203920722007751,0.3888157308101654
27144652,1414435612529,31265106991000,0.13933038711547852,0.7895433306694031,0.39217549562454224
27144652,1414435612541,31265118557000,0.14269015192985535,0.818559467792511,0.3729332387447357
27144652,1414435612559,31265129665000,0.10756539553403854,0.9138544201850891,0.36193767189979553
27144652,1414435612563,31265138576000,0.07213521748781204,1.0949758291244507,0.37110063433647156
27144652,1414435612568,31265146999000,-0.00452837347984314,1.2064588069915771,0.42607852816581726
27144652,1414435612580,31265158474000,-0.062255144119262695,1.4178181886672974,0.5149593949317932
27144652,1414435612588,31265166927000,-0.014302216470241547,1.5528193712234497,0.5357288122177124
27144652,1414435612600,31265178493000,0.2703609764575958,1.4483613967895508,0.2669481039047241
27144652,1414435612609,31265187557000,0.434072881937027,0.8570439219474792,-0.14294247329235077
27144652,1414435612620,31265198482000,0.3836764693260193,-0.0027489066123962402,-0.24892757833003998
27144652,1414435612628,31265206997000,0.17812031507492065,-0.3625485301017761,-0.1872301995754242
27144652,1414435612640,31265218471000,0.014103017747402191,-0.71318519115448,-0.019853118807077408
27144652,1414435612647,31265227016000,-0.10471027344465256,-0.6255260109901428,0.04337143152952194
27144652,1414435612660,31265238766000,-0.24093323945999146,-0.3646865785121918,0.07971791177988052
27144652,1414435612668,31265247707000,-0.3704366683959961,-0.11453725397586823,0.126143679022789
27144652,1414435612679,31265258541000,-0.45809581875801086,0.0656680017709732,0.12950342893600464
27144652,1414435612689,31265267055000,-0.48466846346855164,0.08827002346515656,0.11698069423437119
